"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"fondo perequativo fiscalità locale";"fondo perequativo fiscalità locale"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"fondo perequativo fiscalit� locale";"fondo perequativo fiscalità locale"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"fondo perequativo fiscalità locale (5)";"fondo perequativo fiscalità locale"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"fondo perequativo fiscalit� locale (5)";"fondo perequativo fiscalità locale"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"per rimborso finanziamento statale ici  (art.4. co. 5 d.l. 16/12) (4)";"per rimborso finanziamento statale ici  (art.4. co. 5 d.l. 16/12) (7)"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"per rimborso finanziamento statale ici  (art.4. co. 5 d.l. 16/12) (7)";"per rimborso finanziamento statale ici  (art.4. co. 5 d.l. 16/12) (7)"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"per rimborso finanziamento statale ici  (art.4. co. 5 d.l. 16/12) (7)";"per rimborso finanziamento statale ici  (art.4. co. 5 d.l. 16/12) (7)"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"totale titolo ii";"totale titolo ii"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"trasferimenti compensativi per ici sull'abitazione principale";"trasferimenti compensativi per ici sull'abitazione principale"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"trasferimenti compensativi per ici sull'abitazione principale (6)";"trasferimenti compensativi per ici sull'abitazione principale"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-contributi-e-trasferimenti-correnti-dello-stato-della-regione-e-di-altri-enti-pubblici-anche-in-rapporto-funzioni-delegate-dalla-regione";"trasferimenti compensativi per ici sull'abitazione principale (5)";"trasferimenti compensativi per ici sull'abitazione principale"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-servizi-per-conto-di-terzi";"totale generale delle entrate";"totale generale delle entrate"
"preventivo";"2";"quadro-2-entrate-entrate-derivanti-da-servizi-per-conto-di-terzi";"totale titolo vi";"totale titolo vi"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"(2) le entrate derivanti da concessioni cimiteriali in diritto di superficie vanno collocate al titolo iv - categoria i delle entrate";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"(2) le entrate derivanti da concessioni cimiteriali in diritto di superficie vanno collocate al titolo iv -categoria i delle entrate.";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"(3) alla luce dell'orientamento di cui alla circolare n. 3/df dell'11/11/2010 del mef - dipartimento delle finanze";""
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"altri proventi";"altri proventi"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"c.o.s.a.p.";"c.o.s.a.p."
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"canone per concessioni cimiteriali (2)";"canone per concessioni cimiteriali"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"canone per l'installazione dei mezzi pubblicitari";"canone per l'installazione dei mezzi pubblicitari"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"canone pubblicità";"canone pubblicità"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 1^ - proventi dei servizi pubblici";"categoria 1^ - proventi di servizi pubblici"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 1^ - proventi di servizi pubblici";"categoria 1^ - proventi di servizi pubblici"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 2^ - proventi dei beni comunali";"categoria 2^ - proventi di beni comunali"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 2^ - proventi di beni comunali";"categoria 2^ - proventi di beni comunali"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 3^ - interessi su anticipazioni o crediti";"categoria 3^ - interessi su anticipazioni o crediti"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 4^ - utili netti delle aziende speciali e partecipate, dividendi di società";"categoria 4^ - utili netti delle aziende speciali e partecipate,dividendi di società"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 4^ - utili netti delle aziende speciali e partecipate,dividendi di società";"categoria 4^ - utili netti delle aziende speciali e partecipate,dividendi di società"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 4^ - utili netti delle aziende speciali e partecipate,dividendi di societa";"categoria 4^ - utili netti delle aziende speciali e partecipate,dividendi di società"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"categoria 5^ - proventi diversi";"categoria 5^ - proventi diversi"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"entrate da sanzioni amministrative, ammende e oblazioni";"entrate da sanzioni amministrative, ammende e oblazioni"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"tariffa igiene ambientale (3)";"tariffa d'igiene ambientale"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"tariffa d'igiene ambientale";"tariffa d'igiene ambientale"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"tariffa igiene ambientale ex art. 49 d.lgs. n. 22/97 (3)";"tariffa d'igiene ambientale"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"tariffa per la raccolta e lo smaltimento dei rifiuti";"tariffa per la raccolta e lo smaltimento dei rifiuti"
"preventivo";"2";"quadro-2-entrate-entrate-extratributarie";"totale titolo iii";"totale titolo iii"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(2) per i comuni che, ai sensi dell'ordinanza della corte costituzionale n.300/09 e della sentenza della corte costituzionale n.238/09, hanno collocato l'entrata al titolo i.";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(2) per i comuni delle regioni a statuto ordinario secondo quanto previsto dal d. lgs. 23/2011 recante disposizioni in materia di federalismo fiscale municipale.";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(4) alla luce dell'orientamento di cui alla circolare n. 3/df dell'11/11/2010 del mef - dipartimento delle finanze.";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"(8) trattasi fattispecie prevista all'art. 4 d.lgs. 23/2011.";""
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale comunale sul consumo di energia elettrica";"addizionale comunale sul consumo di energia elettrica"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale erariale sulla tassa smaltimento rifiuti";"addizionale erariale sulla tassa smaltimento rifiuti"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale i.r.p.e.f.";"addizionale i.r.p.e.f."
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale irpef";"addizionale i.r.p.e.f."
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale sul consumo di energia elettrica";"addizionale sul consumo di energia elettrica"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"addizionale sul consumo di energia elettrica (4)";"addizionale sul consumo di energia elettrica"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"altre imposte";"altre imposte"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"altre tasse";"altre tasse"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"altri tributi speciali";"altri tributi speciali"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"canone per l'installazione dei mezzi pubblicitari (5)";"canone per l'installazione dei mezzi pubblicitari"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"categoria 1^ - imposte";"categoria 1^ - imposte"
"preventivo";"2";"quadro-2-entrate-entrate-tributarie";"categoria 2^ - tasse";"categoria 2^ - tasse"
